landmark_name,landmark_address
신촌세브란스병원_광혜관,서울특별시 서대문구 신촌동 134
신촌세브란스병원_심장혈관병원,서울특별시 서대문구 신촌동 134
신촌세브란스병원_안이비인후과병원,서울특별시 서대문구 신촌동 134
신촌세브란스병원_어린이병원,서울특별시 서대문구 신촌동 134
신촌세브란스병원_연세암병원,서울특별시 서대문구 신촌동 134
신촌세브란스병원_재활병원,서울특별시 서대문구 신촌동 134
신촌세브란스병원_제중관,서울특별시 서대문구 신촌동 134
신촌장로교회,서울특별시 서대문구 신촌로 43
신촌푸르지아1단지,서울특별시 서대문구 북아현로1길 50
신촌푸르지오2단지,서울특별시 서대문구 북아현로1길 50
신평화패션타운,서울특별시 중구 청계천로 298
신한갤러리(광화문),서울특별시 중구 세종대로 135-5(태평로1가)
신흥어린이공원,서울특별시 은평구 신사동 31-2
심산기념문화센터,서울특별시 서초구 반포동 114-3
싱글벙글교육센터,서울특별시 관악구 봉천동 산56-3
쌀박물관,서울특별시 중구 충정로1가 75-1
쌈지길,서울특별시 종로구 관훈동 38
쌍문근린공원,서울특별시 도봉구 쌍문동 산79
쌍용산근린공원,서울특별시 마포구 아현동 768
쌍용산어린이공원,서울특별시 마포구 아현동 769
씨랄라워터파크,서울특별시 영등포구 문래동3가 55-16
씨제이이엔엠센터,서울특별시 마포구 상암산로 66 CJ
씽크씽크미술관,서울특별시 강남구 삼성동 115-14
아라리오뮤지엄인스페이스,서울특별시 종로구 원서동 219
아르코미술관,서울특별시 종로구 동숭동 1-130
아르코예술극장,서울특별시 종로구 대학로10길 17(동숭동)
아름다운차박물관,서울특별시 종로구 인사동길 19-11(인사동)
아리랑시네미디어센터,서울특별시 성북구 돈암동 538-98
아리수나라,서울특별시 광진구 능동로 216(능동)
아마도예술공간,서울특별시 용산구 한남동 683-31
아모레퍼시픽미술관,서울특별시 용산구 한강대로 100
아시아공원,서울특별시 송파구 잠실동 84
아시아선수촌아파트,서울특별시 송파구 올림픽로4길 15
아이들극장,서울특별시 종로구 성균관로 91
아이파크몰,서울특별시 용산구 한강대로 23길 55
아차산,서울특별시 광진구 구의동 3-19
아차산봉수대터,서울특별시 중랑구 묵동 산46-19
아차산생태공원,서울특별시 광진구 광장동 370-2 아차산 생태공원
아트몰링장안점,서울특별시 동대문구 답십리로 288
아트센터K,서울특별시 종로구 동숭동 1-83
아트파크,서울특별시 종로구 삼청로 129(삼청동)
아트포레스트,서울특별시 종로구 동숭동 1-66
아트홀봄,서울특별시 동작구 여의대방로54길 18(대방동)
아현동전골목,서울특별시 마포구 아현동 327-10
아현시장,서울특별시 마포구 아현동 327-10
아현아이파크아파트,서울특별시 마포구 마포대로 246
안산도시자연공원,서울특별시 서대문구 연희동 산 2-37
안중근의사기념관,서울특별시 중구 소월로91
암사동선사주거지,서울특별시 강동구 올림픽로 875
암사동선사주거지원시생활전시관,서울특별시 강동구 암사동 139-2
암사생태공원,서울특별시 강동구 암사동 616-1
암사종합시장,서울특별시 강동구 암사동 501-17
애니멀뮤지엄더쥬,서울특별시 강동구 양재대로 1299 우용빌딩 2층
애오개도담어린이공원,서울특별시 마포구 마포대로24길 42
앵봉산보덕사,서울특별시 은평구 통일로 1079-31
약수사,서울특별시 관악구 신림동 318
약현성당,서울특별시 중구청파로 447-1
양원숲속도서관,서울특별시 중랑구 망우동 56
양재도서관,서울특별시 서초구 양재동 102-5
양재동화훼공판장(꽃문화체험관),서울특별시 서초구 강남대로 27(양재동) 화훼공판장 본관 B1-01호
양재시민의숲,서울특별시 서초구 양재동 236
양재시민의숲_야외공연장,서울특별시 서초구 양재동 236
양재시민의숲_자연학습장,서울특별시 서초구 양재동 236
양재역사거리,서울특별시 강남구 도곡동
양지근린공원,서울특별시 노원구 중계동
양천고성지,서울특별시 강서구 가양동 산8-4 외
양천구민체육센터,서울특별시 양천구 신정동 322-10
양천구사회적경제지원센터,서울특별시 양천구 목동동로 375 양천구사회적경제지원센터
양천구청,서울특별시 양천구 신정동 321-4
양천나눔누리센터,서울특별시 양천구 중앙로 250(신정동)
양천도서관,서울특별시 양천구 목동 905
양천문화회관,서울특별시 양천구 신정동 322
양천해누리복지관,서울특별시 양천구 목동동로 159 양천해누리복지관
양천해누리체육공원,서울특별시 양천구 신정동 330-4
양천향교,서울특별시 강서구 가양동 234
양화대교,서울특별시 마포구 합정동
양화진외국인선교사묘원,서울특별시 마포구 합정동 114-3
양화한강공원_야외씨름장,서울특별시 영등포구 양화동 1-4
양효공안맹담과정의공주묘역,서울특별시 도봉구 방학동 산63-1
어린이대공원_놀이동산,서울특별시 광진구 능동
어린이대공원_어린이땡댕마을,서울특별시 광진구 능동
어린이대공원_이승복어린이상,서울특별시 광진구 능동
어린이대공원_팔각정,서울특별시 광진구 능동
어린이대공원역,서울특별시 광진구 능동로 210
어린이대공원역사거리,서울특별시 광진구 화양동
어린이도서관꿈틀,서울특별시 동대문구 전농동 산32-9
어린이청소년비전센터,서울특별시 동대문구 이문로1길 11
어린이회관,서울특별시 광진구 능동 18
어반하이브,서울특별시 강남구 논현동 200-7
언남문화체육센터,서울특별시 서초구 양재동 310
언주역,서울특별시 강남구 봉은사로 201
에비뉴엘아트홀,서울특별시 송파구 올림픽로 300
에스파스루이비통서울,서울특별시 강남구 청담동 99-18 4층
에스팩토리,서울특별시 성동구 성수동2가 273-13
엘리에나호텔,서울특별시 강남구 논현로 645
여의도공원,서울특별시 영등포구 여의도동 2
여의도공원_문화의마당,서울특별시 영등포구 여의도동 2
여의도공원_사모정,서울특별시 영등포구 여의도동 2
여의도공원_세종대왕동상,서울특별시 영등포구 여의도동 2
여의도공원_여의정,서울특별시 영등포구 여의도동 2
여의도공원_자연생태의숲,서울특별시 영등포구 여의도동 2
여의도공원_잔디마당,서울특별시 영등포구 여의도동 2
여의도공원_제1교육장,서울특별시 영등포구 여의도동 2
여의도공원_지당,서울특별시 영등포구 여의도동 2
여의도공원_한국전통의숲,서울특별시 영등포구 여의도동 2
여의도샛강생태공원_관찰마루,서울특별시 영등포구 여의도동 39
여의도샛강생태공원_그늘마루,서울특별시 영등포구 여의도동 49
여의도샛강생태공원_마루다리,서울특별시 영등포구 여의도동 49
여의도샛강생태공원_문화다리,서울특별시 영등포구 여의도동 39
여의도샛강생태공원_물억새군락,서울특별시 영등포구 여의도동 19-2
여의도샛강생태공원_물억새마당,서울특별시 영등포구 여의도동 19
여의도샛강생태공원_반딧불이생태관,서울특별시 영등포구 여의도동 4-9
여의도샛강생태공원_방개못,서울특별시 영등포구 여의도동 39
여의도샛강생태공원_버드나무군락지,서울특별시 영등포구 여의도동 9
여의도샛강생태공원_버드나무습지대,서울특별시 영등포구 여의도동 9
여의도샛강생태공원_버들광장,서울특별시 영등포구 여의도동 19-1
여의도샛강생태공원_생태연못,서울특별시 영등포구 여의도동 49
여의도샛강생태공원_수변광장,서울특별시 영등포구 여의도동 58
여의도샛강생태공원_수질정화원,서울특별시 영등포구 여의도동 523
여의도샛강생태공원_야생초화원,서울특별시 영등포구 여의도동 58
여의도샛강생태공원_야생화둔덕,서울특별시 영등포구 여의도동 39
여의도샛강생태공원_여의광장,서울특별시 영등포구 여의도동 57
여의도샛강생태공원_여의못,서울특별시 영등포구 여의도동 39
여의도샛강생태공원_오리못,서울특별시 영등포구 여의도동 49
여의도샛강생태공원_전망마루,서울특별시 영등포구 여의도동 59
여의도샛강생태공원_해오라기숲,서울특별시 영등포구 여의도동 49
여의도한강공원_녹음수광장,서울특별시 영등포구 여의도동 85
여의도한강공원_민속놀이마당,서울특별시 영등포구 여의도동 86-7
역마을어린이공원,서울특별시 은평구 역촌동
역말어린이공원,서울특별시 은평구 역촌동 47-1
역삼1동주민센터,서울특별시 강남구 역삼로7길 16 역삼1문화센터
역삼세무서,서울특별시 강남구 테헤란로 114
역삼청소년수련관,서울특별시 강남구 역삼2동 776-8
역삼푸른솔도서관,서울특별시 강남구 역삼동 827-61 4층
역촌동동부센트레빌,서울특별시 은평구 역촌동 232
역촌중앙시장,서울특별시 은평구 연서로17길 18-6
연산군묘,서울특별시 도봉구 방학동 562-3
연서시장,서울특별시 은평구 통일로 850 연서시장
연서어린이공원,서울특별시 은평구 역촌동 32-36
연세대학교신촌캠퍼스,서울특별시 서대문구 연세로 50
연세대학교신촌캠퍼스_GS칼텍스산학협력관,서울특별시 서대문구 신촌동 134
연세대학교신촌캠퍼스_IBS관,서울특별시 서대문구 신촌동 134
연세대학교신촌캠퍼스_간호대학,서울특별시 서대문구 신촌동 134
연세대학교신촌캠퍼스_경영대학,서울특별시 서대문구 신촌동 134
연세대학교신촌캠퍼스_공학원,서울특별시 서대문구 신촌동 134
연세대학교신촌캠퍼스_과학관,서울특별시 서대문구 연희동 134
연세대학교신촌캠퍼스_과학원,서울특별시 서대문구 신촌동 134
연세대학교신촌캠퍼스_광복관,서울특별시 서대문구 신촌동 134
